,pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
589,2016,1,2,6,3,2,2,0.10,49,2.50,0.80,0.00,0.00,3.30,2
590,2016,1,2,6,3,3,4,6.19,832,19.00,0.80,5.54,5.07,30.41,1
591,2016,1,2,6,3,3,4,9.01,1561,28.50,0.80,5.54,0.00,34.84,2
592,2016,1,2,6,3,4,2,17.14,2021,52.00,0.80,5.54,11.67,70.01,1
593,2016,1,2,6,3,3,4,11.53,1221,31.50,0.80,5.54,0.00,37.84,2
594,2016,1,2,6,3,2,4,18.88,3044,52.00,0.80,0.00,13.20,66.00,1
595,2016,1,2,6,4,4,3,8.08,1020,24.00,0.80,5.54,6.07,36.41,1
596,2016,1,2,6,4,4,3,11.99,1315,34.00,0.80,5.54,8.07,48.41,1
597,2016,1,2,6,4,2,4,18.60,3092,52.00,0.80,5.54,10.00,68.34,1
598,2016,1,2,6,4,2,6,5.76,1603,21.00,0.80,0.00,0.00,21.80,2
599,2016,1,2,6,4,2,4,18.90,3806,52.00,0.80,5.54,0.00,58.34,2
600,2016,1,2,6,4,2,1,16.40,3045,50.00,1.80,0.00,10.35,62.15,1
601,2016,1,2,6,4,3,4,8.99,1073,26.00,0.80,5.54,7.66,40.00,1
602,2016,1,2,6,4,2,4,19.35,3061,52.00,0.80,5.54,11.67,70.01,1
603,2016,1,2,6,4,3,4,9.30,937,26.00,0.80,5.54,5.00,37.34,1
604,2016,1,2,6,4,3,4,8.40,1294,26.00,0.80,5.54,8.05,40.39,1
605,2016,1,2,6,4,4,3,10.50,2105,36.00,0.80,5.54,0.00,42.34,2
606,2016,1,2,6,4,4,3,10.80,1256,30.50,1.80,5.54,3.00,40.84,1
607,2016,1,2,6,4,4,2,17.20,1785,52.00,0.80,5.54,0.00,58.34,2
608,2016,1,2,6,4,2,4,19.66,3615,52.00,0.80,5.54,11.67,70.01,1
609,2016,1,2,6,4,3,4,8.65,1128,25.00,0.80,5.54,6.27,37.61,1
610,2016,1,2,6,4,2,4,16.62,3376,52.00,0.80,0.00,6.00,58.80,1
611,2016,1,2,6,4,2,6,14.89,1406,40.50,0.80,0.00,8.26,49.56,1
612,2016,1,2,6,4,2,6,15.28,2647,47.00,0.80,0.00,0.00,47.80,2
613,2016,1,2,6,4,2,4,19.88,2935,52.00,0.80,5.54,11.67,70.01,1
614,2016,1,2,6,4,3,1,15.00,1758,41.00,0.80,0.00,10.45,52.25,1
615,2016,1,2,6,4,3,4,8.90,1553,28.50,0.80,5.54,6.95,41.79,1
616,2016,1,2,6,4,2,4,17.30,3061,52.00,0.80,5.54,11.65,69.99,1
617,2016,1,2,6,4,2,4,18.52,3876,52.00,0.80,5.54,17.50,75.84,1
618,2016,1,2,6,4,2,4,20.48,4626,52.00,0.80,0.00,0.00,52.80,2
619,2016,1,2,6,4,2,1,12.10,2661,40.50,1.80,0.00,0.00,42.30,2
620,2016,1,2,6,4,2,3,11.18,1827,33.50,0.80,0.00,6.86,41.16,1
621,2016,1,2,6,4,3,4,8.70,1455,27.00,0.80,0.00,3.00,30.80,1
622,2016,1,2,6,4,3,4,10.13,1557,30.00,0.80,5.54,0.00,36.34,2
623,2016,1,2,6,4,2,1,20.53,2259,55.50,0.80,0.00,14.08,70.38,1
624,2016,1,2,6,4,2,4,18.30,3005,52.00,0.80,5.54,11.65,69.99,1
625,2016,1,2,6,4,4,2,15.57,2190,52.00,0.80,0.00,10.56,63.36,1
626,2016,1,2,6,4,4,2,16.30,2328,52.00,0.80,5.54,7.00,65.34,1
627,2016,1,2,6,4,4,3,11.00,1994,35.50,0.80,0.00,7.25,43.55,1
628,2016,1,2,6,4,3,1,17.51,2807,50.50,0.80,0.00,0.00,51.30,2
629,2016,1,2,6,4,2,1,22.47,3462,64.50,0.80,0.00,0.00,65.30,2
630,2016,1,2,6,4,2,4,18.00,3790,52.00,0.80,5.54,0.00,58.34,2
631,2016,1,2,6,4,3,1,9.86,1886,30.50,0.80,0.00,6.26,37.56,1
632,2016,1,2,6,4,3,1,9.68,1514,27.50,0.80,0.00,5.66,33.96,1
633,2016,1,2,6,4,2,4,17.45,2484,52.00,0.80,5.54,7.00,65.34,1
634,2016,1,2,6,4,2,1,10.96,2289,37.00,0.80,0.00,0.00,37.80,2
635,2016,1,2,6,4,3,4,9.77,1595,30.00,0.80,5.54,7.27,43.61,1
636,2016,1,2,6,4,2,6,3.90,617,13.50,1.80,0.00,3.05,18.35,1
637,2016,1,2,6,4,2,1,25.81,2639,68.50,0.80,0.00,17.32,86.62,1
638,2016,1,2,6,4,2,4,16.60,2332,52.00,0.80,5.54,0.00,58.34,1
639,2016,1,2,6,4,2,1,15.20,2001,43.00,0.80,0.00,8.76,52.56,1
640,2016,1,2,6,4,4,3,9.40,1583,30.50,0.80,0.00,4.00,35.30,1
641,2016,1,2,6,4,2,1,11.78,2429,38.50,0.80,0.00,0.00,39.30,2
642,2016,1,2,6,4,3,4,10.40,1579,30.50,1.80,0.00,6.45,38.75,1
643,2016,1,2,6,4,3,4,10.48,1431,31.50,0.80,5.54,0.00,37.84,2
644,2016,1,2,6,4,2,4,18.85,3139,52.00,0.80,0.00,8.00,60.80,1
645,2016,1,2,6,4,3,1,9.94,1618,29.50,0.80,0.00,0.00,30.30,2
646,2016,1,2,6,4,4,2,17.62,2646,52.00,0.80,5.54,11.67,70.01,1
647,2016,1,2,6,4,2,4,20.64,3062,52.00,0.80,5.54,11.67,70.01,1
648,2016,1,2,6,4,2,4,18.10,3148,52.00,0.80,5.54,6.66,65.00,1
649,2016,1,2,6,4,2,1,15.90,1805,44.00,0.80,0.00,0.00,44.80,2
650,2016,1,2,6,4,2,0,18.20,1770,48.50,0.80,5.54,0.00,54.84,2
651,2016,1,2,6,4,3,4,9.32,1260,27.00,0.80,5.54,8.34,41.68,1
652,2016,1,2,6,4,3,4,9.00,1420,27.00,0.80,5.54,6.65,39.99,1
653,2016,1,2,6,4,3,4,7.48,1044,22.50,0.80,5.54,0.00,28.84,2
654,2016,1,2,6,4,4,3,7.80,848,23.00,0.80,5.54,0.00,29.34,1
655,2016,1,2,6,4,2,1,18.69,3041,56.00,0.80,0.00,6.00,62.80,1
656,2016,1,2,6,4,4,3,10.53,2413,38.00,0.80,0.00,0.00,38.80,2
657,2016,1,2,6,4,3,4,9.65,1217,28.00,0.80,5.54,6.00,40.34,1
658,2016,1,2,6,4,2,4,16.60,3057,52.00,0.80,0.00,6.00,58.80,1
659,2016,1,2,6,4,3,4,9.66,1607,30.50,0.80,5.54,7.37,44.21,1
660,2016,1,2,6,4,3,4,9.97,1852,31.50,0.80,5.54,7.57,45.41,1
661,2016,1,2,6,4,2,4,17.60,3651,52.00,0.80,5.54,14.55,72.89,1
662,2016,1,2,6,4,3,4,10.20,2635,39.00,0.80,5.54,4.66,50.00,1
663,2016,1,2,6,4,2,4,17.25,3180,52.00,0.80,0.00,7.00,59.80,1
664,2016,1,2,6,4,3,1,11.50,2084,36.00,0.80,0.00,0.00,36.80,2
665,2016,1,2,6,4,2,4,22.17,3607,52.00,0.80,5.54,11.67,70.01,1
666,2016,1,2,6,4,2,4,18.51,2622,52.00,0.80,5.54,8.00,66.34,1
667,2016,1,2,6,4,3,4,8.90,1878,30.50,0.80,5.54,0.00,36.84,2
668,2016,1,2,6,4,3,4,10.05,1685,30.00,0.80,5.54,7.27,43.61,1
669,2016,1,2,6,4,2,4,17.10,2885,52.00,0.80,5.54,0.00,58.34,2
670,2016,1,2,6,4,3,1,10.81,1425,31.50,0.80,0.00,8.08,40.38,1
671,2016,1,2,6,4,2,1,9.90,1424,29.00,0.80,0.00,0.00,29.80,2
672,2016,1,2,6,4,2,2,2.40,434,9.50,0.80,0.00,0.00,10.30,2
673,2016,1,2,6,4,2,6,4.33,592,14.00,0.80,0.00,2.96,17.76,1
674,2016,1,2,6,4,3,6,4.31,904,15.00,0.80,0.00,0.00,15.80,2
675,2016,1,2,6,4,3,4,10.70,1343,31.00,1.80,5.54,5.00,43.34,1
676,2016,1,2,6,4,3,1,10.00,1575,30.00,0.80,0.00,7.70,38.50,1
677,2016,1,2,6,4,3,4,10.20,1906,33.00,0.80,0.00,3.00,36.80,1
678,2016,1,2,6,4,3,4,7.70,974,23.00,0.80,5.54,0.00,29.34,1
679,2016,1,2,6,4,2,4,18.80,2290,52.00,0.80,5.54,11.67,70.01,1
680,2016,1,2,6,4,2,1,11.56,2394,38.00,0.80,0.00,3.50,42.30,1
681,2016,1,2,6,4,3,4,11.80,1899,35.50,0.80,5.54,0.00,41.84,2
682,2016,1,2,6,4,2,4,21.00,3371,52.00,0.80,5.54,17.50,75.84,1
683,2016,1,2,6,4,3,4,11.60,1628,33.50,0.80,5.54,0.00,39.84,2
684,2016,1,2,6,4,3,4,8.52,1151,25.50,0.80,5.54,0.00,31.84,2
685,2016,1,2,6,4,3,4,9.70,1709,30.50,0.80,5.54,15.00,51.84,1
686,2016,1,2,6,4,3,0,13.20,1275,36.00,0.80,5.54,10.00,52.34,1
687,2016,1,2,6,4,2,4,20.00,2711,52.00,0.80,5.54,11.65,69.99,1
688,2016,1,2,6,4,2,6,11.90,2347,37.00,0.80,0.00,7.55,45.35,1
689,2016,1,2,6,4,2,6,10.70,2291,33.50,1.30,0.00,0.00,34.80,2
690,2016,1,2,6,4,2,4,18.64,2984,52.00,0.80,0.00,12.00,64.80,1
691,2016,1,2,6,4,3,4,11.84,2152,38.00,0.80,5.54,8.87,53.21,1
692,2016,1,2,6,4,3,4,10.93,1551,32.00,0.80,5.54,7.67,46.01,1
693,2016,1,2,6,4,2,6,15.07,2306,44.00,0.80,0.00,0.00,44.80,1
694,2016,1,2,6,4,2,4,18.71,2700,52.00,0.80,0.00,13.20,66.00,1
695,2016,1,2,6,4,3,4,6.96,920,21.50,0.80,5.54,5.57,33.41,1
696,2016,1,2,6,4,3,6,2.73,682,11.50,0.80,0.00,0.00,12.30,2
697,2016,1,2,6,4,2,4,18.45,3102,52.00,0.80,0.00,10.56,63.36,1
698,2016,1,2,6,4,3,1,6.70,1059,22.50,1.30,0.00,5.00,28.80,1
699,2016,1,2,6,4,2,4,17.60,2259,52.00,0.80,5.54,6.00,64.34,1
700,2016,1,2,6,4,3,1,8.80,1308,27.50,1.30,0.00,4.50,33.30,1
701,2016,1,2,6,4,3,4,7.20,966,22.00,0.80,5.54,5.65,33.99,1
702,2016,1,2,6,4,3,4,11.70,1236,33.00,1.80,0.00,6.95,41.75,1
703,2016,1,2,6,5,4,2,18.20,2993,52.00,0.80,0.00,10.55,63.35,1
704,2016,1,2,6,5,4,2,15.40,2148,52.00,0.80,5.54,8.00,66.34,1
705,2016,1,2,6,5,2,4,21.40,2905,52.00,0.80,0.00,10.55,63.35,1
706,2016,1,2,6,5,3,6,1.23,256,5.50,1.30,0.00,0.00,6.80,2
707,2016,1,2,6,5,3,6,6.25,661,18.50,1.30,0.00,0.00,19.80,2
708,2016,1,2,6,5,3,4,11.59,1381,33.00,1.30,0.00,0.00,34.30,2
709,2016,1,2,6,5,3,4,7.25,789,21.50,1.30,5.54,7.08,35.42,1
710,2016,1,2,6,5,2,6,2.99,410,10.00,1.30,0.00,0.00,11.30,2
711,2016,1,2,6,5,2,4,18.64,2649,52.00,0.80,5.54,11.67,70.01,1
712,2016,1,2,6,5,2,4,17.54,2680,52.00,0.80,0.00,0.00,52.80,2
713,2016,1,2,6,5,3,4,8.32,1985,31.00,1.30,0.00,0.00,32.30,2
714,2016,1,2,6,5,2,1,16.20,2284,46.50,1.30,0.00,5.00,52.80,1
715,2016,1,2,6,5,2,4,18.06,2389,52.00,0.80,5.54,20.00,78.34,1
716,2016,1,2,6,5,2,4,18.10,2594,52.00,0.80,5.54,10.00,68.34,1
717,2016,1,2,6,5,3,4,10.10,1076,29.00,1.30,5.54,0.00,35.84,2
718,2016,1,2,6,5,3,6,2.51,423,9.00,1.30,0.00,3.09,13.39,1
719,2016,1,2,6,5,2,0,17.32,1906,48.50,1.30,5.54,11.07,66.41,1
720,2016,1,2,6,5,2,4,18.56,2360,52.00,0.80,5.54,11.67,70.01,1
721,2016,1,2,6,5,3,4,9.70,1009,28.00,1.30,0.00,5.86,35.16,1
722,2016,1,2,6,5,3,4,9.90,1362,29.50,1.30,5.54,10.90,47.24,1
723,2016,1,2,6,5,3,4,9.44,1028,27.00,1.30,5.54,8.46,42.30,1
724,2016,1,2,6,5,3,4,11.30,1046,31.00,1.30,5.54,0.00,37.84,2
725,2016,1,2,6,5,2,4,19.70,2258,52.00,0.80,5.54,11.67,70.01,1
726,2016,1,2,6,5,3,1,15.78,1554,43.50,1.30,0.00,8.96,53.76,1
727,2016,1,2,6,5,2,1,15.63,1410,42.50,1.30,0.00,8.76,52.56,1
728,2016,1,2,6,5,2,4,18.90,2230,52.00,0.80,5.54,11.65,69.99,1
729,2016,1,2,6,5,3,6,7.83,1023,24.00,1.30,0.00,0.00,25.30,1
730,2016,1,2,6,5,2,4,19.20,1860,52.00,0.80,5.54,0.00,58.34,2
731,2016,1,2,6,5,3,4,9.47,1120,27.50,1.30,5.54,6.87,41.21,1
732,2016,1,2,6,5,2,4,22.74,2439,52.00,0.80,5.54,0.00,58.34,2
733,2016,1,2,6,5,3,4,11.30,1446,33.00,1.30,5.54,0.00,39.84,2
734,2016,1,2,6,5,2,6,14.60,1904,41.00,1.30,0.00,8.46,50.76,1
735,2016,1,2,6,5,2,4,20.62,1899,52.00,0.80,5.54,11.67,70.01,1
736,2016,1,2,6,5,3,6,5.30,808,17.50,1.30,0.00,0.00,18.80,2
737,2016,1,2,6,5,2,6,8.50,1302,25.50,1.30,0.00,5.35,32.15,1
738,2016,1,2,6,5,2,2,17.99,2157,52.00,0.80,0.00,0.00,52.80,2
739,2016,1,2,6,5,3,4,9.50,863,26.00,1.30,5.54,5.00,37.84,1
740,2016,1,2,6,5,2,4,20.69,2451,52.00,0.80,5.54,11.00,69.34,1
741,2016,1,2,6,5,3,4,12.90,1546,37.00,1.30,5.54,0.00,43.84,2
742,2016,1,2,6,5,3,4,9.50,1108,27.50,1.30,5.54,0.00,34.34,2
743,2016,1,2,6,5,3,1,10.10,1253,29.50,1.30,0.00,7.70,38.50,1
744,2016,1,2,6,5,2,4,17.93,1665,52.00,0.80,5.54,0.00,58.34,2
745,2016,1,2,6,5,2,4,18.40,2592,52.00,0.80,0.00,0.00,52.80,2
746,2016,1,2,6,5,4,2,16.50,1903,52.00,0.80,5.54,0.00,58.34,2
747,2016,1,2,6,5,2,4,21.00,2444,52.00,0.80,0.00,2.50,55.30,1
748,2016,1,2,6,5,2,6,12.66,1703,37.00,1.30,0.00,0.00,38.30,2
749,2016,1,2,6,5,2,4,18.29,2407,52.00,0.80,5.54,3.66,62.00,1
750,2016,1,2,6,5,2,1,15.70,1380,43.00,1.30,0.00,0.00,44.30,1
751,2016,1,2,6,5,2,4,17.16,1918,52.00,0.80,0.00,10.56,63.36,1
752,2016,1,2,6,5,2,4,15.80,1846,52.00,0.80,5.54,0.00,58.34,2
753,2016,1,2,6,5,3,1,10.41,1785,33.00,1.30,0.00,6.86,41.16,1
754,2016,1,2,6,5,2,1,15.20,1878,42.00,1.30,0.00,4.00,47.30,1
755,2016,1,2,6,5,3,1,10.65,1032,30.00,1.30,0.00,4.00,35.30,1
756,2016,1,2,6,5,2,1,11.94,1905,36.00,1.30,0.00,9.32,46.62,1
757,2016,1,2,6,5,2,4,17.36,2042,52.00,0.80,5.54,8.00,66.34,1
758,2016,1,2,6,5,2,4,18.81,2097,52.00,0.80,5.54,11.67,70.01,1
759,2016,1,2,6,5,2,1,9.47,1156,28.50,1.30,0.00,0.00,29.80,2
760,2016,1,2,6,5,2,4,19.05,2093,52.00,0.80,5.54,11.67,70.01,1
761,2016,1,2,6,5,3,6,3.67,628,13.00,1.30,0.00,2.86,17.16,1
762,2016,1,2,6,5,3,1,10.57,1109,30.50,1.30,0.00,6.36,38.16,1
763,2016,1,2,6,5,2,1,15.66,1853,45.00,1.30,0.00,0.00,46.30,2
764,2016,1,2,6,5,3,4,9.60,1437,30.00,1.30,5.54,7.37,44.21,1
765,2016,1,2,6,5,3,1,13.82,1132,37.00,1.30,0.00,11.49,49.79,1
766,2016,1,2,6,5,3,4,9.40,1265,29.00,1.30,5.54,0.00,35.84,2
767,2016,1,2,6,5,2,1,13.20,2163,40.00,1.30,0.00,0.00,41.30,2
768,2016,1,2,6,5,3,1,11.65,1328,34.00,1.30,0.00,8.82,44.12,1
769,2016,1,2,6,5,2,1,12.92,1993,39.00,1.30,0.00,8.00,48.30,1
770,2016,1,2,6,5,2,4,19.89,2456,52.00,0.80,0.00,8.00,60.80,1
771,2016,1,2,6,5,2,4,18.68,2104,52.00,0.80,5.54,10.00,68.34,1
772,2016,1,2,6,5,2,4,19.82,2386,52.00,0.80,5.54,11.67,70.01,1
773,2016,1,2,6,5,3,1,9.14,1295,27.50,1.30,0.00,7.20,36.00,1
774,2016,1,2,6,5,3,4,9.76,1306,28.50,1.30,0.00,8.94,38.74,1
775,2016,1,2,6,5,3,6,3.45,857,14.00,1.30,0.00,4.59,19.89,1
776,2016,1,2,6,5,3,6,1.37,372,6.50,1.30,0.00,0.00,7.80,2
777,2016,1,2,6,5,2,1,17.81,1709,47.50,1.30,0.00,0.00,48.80,1
778,2016,1,2,6,5,2,4,18.53,1908,52.00,0.80,5.54,11.67,70.01,1
779,2016,1,2,6,5,3,4,8.87,959,25.00,1.30,5.54,7.96,39.80,1
780,2016,1,2,6,5,2,6,10.68,1805,32.50,1.30,0.00,0.00,33.80,1
781,2016,1,2,6,5,3,4,10.70,1437,31.00,1.30,0.00,0.00,32.30,2
782,2016,1,2,6,5,2,6,7.50,1081,24.00,1.30,0.00,0.00,25.30,2
783,2016,1,2,6,5,2,1,12.66,1821,37.50,1.30,0.00,7.76,46.56,1
784,2016,1,2,6,5,3,4,11.75,1406,34.50,1.30,5.54,5.00,46.34,1
785,2016,1,2,6,5,3,4,6.00,931,19.50,1.30,0.00,4.15,24.95,1
786,2016,1,2,6,5,3,4,12.22,1405,35.00,1.30,0.00,7.00,43.30,1
787,2016,1,2,6,5,3,6,3.15,509,11.50,1.30,0.00,2.56,15.36,1
788,2016,1,2,6,5,2,4,17.04,1791,52.00,0.80,5.54,11.67,70.01,1
789,2016,1,2,6,5,3,4,8.70,1464,28.00,1.30,5.54,0.00,34.84,2
790,2016,1,2,6,5,3,4,8.75,785,24.50,1.30,5.54,6.27,37.61,1
791,2016,1,3,7,0,2,4,19.60,1451,52.00,0.80,5.54,10.00,68.34,1
792,2016,1,3,7,0,2,4,18.23,1706,52.00,0.80,5.54,14.58,72.92,1
793,2016,1,3,7,0,2,1,13.90,2006,41.00,1.30,0.00,8.45,50.75,1
794,2016,1,3,7,0,3,4,11.50,1199,32.50,1.30,0.00,0.00,33.80,2
795,2016,1,3,7,0,3,6,4.30,495,14.00,1.30,0.00,3.05,18.35,1
796,2016,1,3,7,0,2,4,18.18,1829,52.00,0.80,5.54,0.00,58.34,2
797,2016,1,3,7,0,3,1,9.50,1019,27.00,1.30,0.00,0.00,28.30,2
798,2016,1,3,7,0,2,4,18.30,1480,52.00,0.80,0.00,10.55,63.35,1
799,2016,1,3,7,0,2,4,21.57,2058,52.00,0.80,5.54,11.67,70.01,1
800,2016,1,3,7,0,2,4,18.28,1629,52.00,0.80,0.00,10.56,63.36,1
801,2016,1,3,7,0,3,1,12.41,1197,34.50,1.30,0.00,8.95,44.75,1
802,2016,1,3,7,0,2,4,17.10,1306,52.00,0.80,5.54,10.00,68.34,1
803,2016,1,3,7,0,2,4,18.10,1592,52.00,0.80,5.54,11.65,69.99,1
804,2016,1,3,7,0,3,4,8.90,1135,27.00,1.30,5.54,5.00,38.84,1
805,2016,1,3,7,0,3,4,10.80,1303,32.00,1.30,0.00,6.70,40.00,1
806,2016,1,3,7,0,2,4,18.23,1808,52.00,0.80,0.00,0.00,52.80,2
807,2016,1,3,7,0,2,6,12.45,1413,36.00,1.30,0.00,7.46,44.76,1
808,2016,1,3,7,0,2,4,17.19,1406,52.00,0.80,5.54,10.00,68.34,1
809,2016,1,3,7,0,4,3,8.53,797,24.50,1.30,5.54,6.27,37.61,1
810,2016,1,3,7,0,4,3,11.10,1352,33.00,1.30,5.54,0.00,39.84,1
811,2016,1,3,7,1,4,3,7.90,922,23.50,1.30,5.54,0.00,30.34,2
812,2016,1,3,7,1,4,2,17.08,1717,52.00,0.80,0.00,10.00,62.80,1
813,2016,1,3,7,1,4,3,10.55,1262,30.50,1.30,5.54,0.00,37.34,2
814,2016,1,3,7,1,4,2,17.26,1796,52.00,0.80,0.00,15.84,68.64,1
815,2016,1,3,7,1,2,4,18.77,1535,52.00,0.80,0.00,9.50,62.30,1
816,2016,1,3,7,1,4,2,19.90,1816,52.00,0.80,5.54,0.00,58.34,2
817,2016,1,3,7,1,4,2,17.21,1580,52.00,0.80,5.54,14.58,72.92,1
818,2016,1,3,7,1,2,3,14.01,1151,38.00,1.30,0.00,0.00,39.30,2
819,2016,1,3,7,1,2,4,21.07,1870,52.00,0.80,5.54,5.00,63.34,1
820,2016,1,3,7,1,2,4,18.70,1667,52.00,0.80,0.00,6.00,58.80,1
821,2016,1,3,7,1,4,3,9.25,1050,27.00,1.30,5.54,0.00,33.84,2
822,2016,1,3,7,1,2,4,17.59,2091,52.00,0.80,0.00,13.20,66.00,1
823,2016,1,3,7,1,3,4,9.10,1405,28.00,1.30,0.00,5.00,34.30,1
824,2016,1,3,7,1,4,3,11.40,1123,31.50,0.80,5.54,0.00,37.84,2
825,2016,1,3,7,1,2,1,20.24,1893,55.00,0.80,0.00,0.00,55.80,2
826,2016,1,3,7,1,4,2,16.40,1370,52.00,0.80,5.54,0.00,58.34,2
827,2016,1,3,7,1,2,6,4.08,869,15.00,0.80,0.00,0.00,15.80,2
828,2016,1,3,7,1,3,3,0.02,1,-2.50,-0.80,0.00,0.00,-3.30,3
829,2016,1,3,7,1,2,1,9.30,1335,28.00,0.80,0.00,5.75,34.55,1
830,2016,1,3,7,1,4,2,20.50,1843,52.00,0.80,5.54,14.55,72.89,1
831,2016,1,3,7,1,2,1,17.74,1435,47.50,0.80,0.00,9.66,57.96,1
832,2016,1,3,7,1,2,6,7.09,724,20.50,0.80,0.00,0.00,21.30,2
833,2016,1,3,7,1,3,4,9.44,899,26.50,0.80,5.54,4.93,37.77,1
834,2016,1,3,7,1,2,6,14.20,1369,39.50,0.80,0.00,8.05,48.35,1
835,2016,1,3,7,1,4,3,10.11,1535,31.00,0.80,0.00,7.95,39.75,1
836,2016,1,3,7,1,2,4,17.97,2128,52.00,0.80,0.00,15.84,68.64,1
837,2016,1,3,7,1,4,2,14.75,998,52.00,0.80,5.54,11.67,70.01,1
838,2016,1,3,7,1,2,4,19.80,1389,52.00,0.80,5.54,6.66,65.00,1
839,2016,1,3,7,1,3,1,13.38,2400,45.00,0.80,0.00,0.00,45.80,2
840,2016,1,3,7,1,2,1,18.50,1489,50.00,0.80,0.00,0.00,50.80,2
841,2016,1,3,7,1,2,4,18.21,1690,52.00,0.80,5.54,5.00,63.34,1
842,2016,1,3,7,1,4,2,17.11,1473,52.00,0.80,5.54,11.67,70.01,1
843,2016,1,3,7,1,4,2,16.81,1488,52.00,0.80,5.54,10.00,68.34,1
844,2016,1,3,7,1,4,2,17.60,1489,52.00,0.80,5.54,11.65,69.99,1
845,2016,1,3,7,1,2,4,16.83,1437,52.00,0.80,5.54,11.67,70.01,1
846,2016,1,3,7,1,2,4,21.80,2099,52.00,0.80,5.54,11.65,69.99,1
847,2016,1,3,7,1,2,1,12.05,1826,35.50,0.80,0.00,9.08,45.38,1
848,2016,1,3,7,1,2,4,18.70,1672,52.00,0.80,5.54,11.65,69.99,1
849,2016,1,3,7,1,2,4,18.76,1678,52.00,0.80,0.00,0.00,52.80,2
850,2016,1,3,7,1,4,2,16.80,1641,52.00,0.80,0.00,0.00,52.80,2
851,2016,1,3,7,1,2,6,14.70,1260,40.00,0.80,0.00,0.00,40.80,2
852,2016,1,3,7,1,4,3,7.67,770,22.50,0.80,5.54,5.77,34.61,1
853,2016,1,3,7,1,3,4,7.39,972,22.50,0.80,5.54,3.00,31.84,1
854,2016,1,3,7,1,2,4,19.60,1764,52.00,0.80,5.54,0.00,58.34,2
855,2016,1,3,7,1,3,4,9.55,1034,27.50,0.80,5.54,6.77,40.61,1
856,2016,1,3,7,1,4,3,11.33,1342,32.50,0.80,5.54,7.77,46.61,1
857,2016,1,3,7,1,2,4,17.81,1407,52.00,0.80,5.54,5.00,63.34,1
858,2016,1,3,7,1,2,4,17.62,1562,52.00,0.80,5.54,11.67,70.01,1
859,2016,1,3,7,1,2,1,14.36,2437,44.00,0.80,0.00,0.00,44.80,2
860,2016,1,3,7,1,4,2,21.00,1792,52.00,0.80,5.54,11.65,69.99,1
861,2016,1,3,7,2,3,3,0.00,22,27.00,0.30,0.00,0.00,27.30,1
862,2016,1,3,7,2,4,2,18.10,1522,52.00,0.80,5.54,0.00,58.34,2
863,2016,1,3,7,2,2,6,14.57,1208,39.50,0.80,0.00,5.00,45.30,1
864,2016,1,3,7,2,6,2,19.30,1720,52.00,0.80,5.54,2.00,60.34,1
865,2016,1,3,7,2,2,4,20.20,1908,52.00,0.80,5.54,5.00,63.34,1
866,2016,1,3,7,2,3,6,5.43,541,16.00,0.80,0.00,3.36,20.16,1
867,2016,1,3,7,2,2,2,28.35,2594,79.50,0.80,0.00,16.06,96.36,1
868,2016,1,3,7,2,2,4,18.81,1983,52.00,0.80,5.54,5.00,63.34,1
869,2016,1,3,7,2,2,4,18.06,1820,52.00,0.80,0.00,5.00,57.80,1
870,2016,1,3,7,2,2,2,0.02,9,2.50,0.80,0.00,0.00,3.30,2
871,2016,1,3,7,2,2,6,15.66,1370,42.50,0.80,0.00,8.66,51.96,1
872,2016,1,3,7,2,2,6,6.00,734,18.50,0.80,0.00,0.00,19.30,2
873,2016,1,3,7,2,2,4,20.79,1787,52.00,0.80,5.54,11.67,70.01,1
874,2016,1,3,7,2,3,6,2.50,467,9.50,0.80,0.00,0.00,10.30,2
875,2016,1,3,7,2,2,4,17.65,1576,52.00,0.80,5.54,0.00,58.34,2
876,2016,1,3,7,2,2,4,18.90,1634,52.00,0.80,5.54,11.67,70.01,1
877,2016,1,3,7,2,2,4,17.25,1573,52.00,0.80,11.08,0.00,63.88,2
878,2016,1,3,7,2,2,4,17.78,1512,52.00,0.80,0.00,13.20,66.00,1
879,2016,1,3,7,2,3,4,10.40,1110,30.00,0.80,5.54,0.00,36.34,2
880,2016,1,3,7,2,2,4,17.83,2113,52.00,0.80,5.54,0.00,58.34,2
881,2016,1,3,7,2,3,4,8.76,984,26.00,0.80,5.54,9.70,42.04,1
882,2016,1,3,7,2,2,4,17.90,1810,52.00,0.80,0.00,16.00,68.80,1
883,2016,1,3,7,2,3,6,3.00,506,11.00,0.80,0.00,2.35,14.15,1
884,2016,1,3,7,2,4,3,10.25,1476,31.00,0.80,0.00,0.00,31.80,2
885,2016,1,3,7,2,3,6,7.10,854,21.50,0.80,0.00,0.00,22.30,2
886,2016,1,3,7,2,3,1,11.60,1179,32.50,0.80,0.00,6.65,39.95,1
887,2016,1,3,7,2,4,3,8.99,817,25.50,0.80,8.00,0.00,34.30,2
888,2016,1,3,7,2,4,2,18.30,1987,52.00,0.80,0.00,0.00,52.80,2
889,2016,1,3,7,2,4,2,17.08,1572,52.00,0.80,5.54,0.00,58.34,2
890,2016,1,3,7,2,2,6,7.90,1094,24.00,0.80,0.00,0.00,24.80,2
891,2016,1,3,7,2,3,4,8.34,838,23.50,0.80,5.54,5.97,35.81,1
